Hips.Xposition,Hips.Yposition,Hips.Zposition,Hips.Zrotation,Hips.Xrotation,Hips.Yrotation,Spine.Zrotation,Spine.Xrotation,Spine.Yrotation,Chest.Zrotation,Chest.Xrotation,Chest.Yrotation,Head.Zrotation,Head.Xrotation,Head.Yrotation,LeftUpperArm.Zrotation,LeftUpperArm.Xrotation,LeftUpperArm.Yrotation,LeftLowerArm.Zrotation,LeftLowerArm.Xrotation,LeftLowerArm.Yrotation,LeftHand.Zrotation,LeftHand.Xrotation,LeftHand.Yrotation,RightUpperArm.Zrotation,RightUpperArm.Xrotation,RightUpperArm.Yrotation,RightLowerArm.Zrotation,RightLowerArm.Xrotation,RightLowerArm.Yrotation,RightHand.Zrotation,RightHand.Xrotation,RightHand.Yrotation,LeftUpperLeg.Zrotation,LeftUpperLeg.Xrotation,LeftUpperLeg.Yrotation,LeftLowerLeg.Zrotation,LeftLowerLeg.Xrotation,LeftLowerLeg.Yrotation,LeftFootAnkle.Zrotation,LeftFootAnkle.Xrotation,LeftFootAnkle.Yrotation,RightUpperLeg.Zrotation,RightUpperLeg.Xrotation,RightUpperLeg.Yrotation,RightLowerLeg.Zrotation,RightLowerLeg.Xrotation,RightLowerLeg.Yrotation,RightFootAnkle.Zrotation,RightFootAnkle.Xrotation,RightFootAnkle.Yrotation
-0.071,-0.202,0.159,-2.758,4.439,-11.236,-3.618,0.782,-15.216,-3.283,1.712,-15.241,-57.468,-9.778,-134.438,173.110,-40.573,-140.148,-158.209,40.661,148.469,-41.502,-64.391,-42.565,98.252,20.762,-132.251,-116.594,45.937,109.786,3.822,44.716,30.346,-132.453,-80.330,-48.202,-148.778,-23.896,180.000,-83.680,27.986,180.000,82.767,-69.309,170.368,-166.180,-37.602,180.000,-95.767,-51.401,180.000
-0.068,-0.199,0.161,-2.456,5.111,-11.891,-3.504,0.627,-15.394,-3.210,1.540,-15.408,-59.990,-8.310,-136.788,175.944,-40.046,-139.197,-156.482,42.573,147.248,-40.920,-64.745,-41.811,98.463,20.525,-133.665,-115.436,47.844,109.422,3.005,45.873,26.659,-135.811,-80.309,-51.520,-149.270,-23.630,180.000,-83.871,27.438,180.000,84.159,-69.429,172.061,-166.692,-36.956,180.000,-96.075,-52.297,180.000
-0.065,-0.197,0.163,-2.372,5.188,-12.127,-3.632,0.580,-15.099,-3.354,1.511,-15.110,-62.569,-7.522,-137.549,174.922,-38.605,-139.698,-157.475,41.666,148.042,-46.489,-66.114,-46.988,99.708,20.027,-133.833,-124.417,47.836,116.923,1.854,36.293,24.512,-133.923,-80.112,-49.702,-149.580,-23.367,180.000,-84.024,26.712,180.000,84.338,-69.404,172.132,-167.365,-37.432,180.000,-96.360,-53.642,180.000
-0.062,-0.197,0.163,-2.323,5.296,-12.188,-3.734,0.566,-14.618,-3.468,1.495,-14.628,-61.394,-9.084,-137.018,173.136,-36.684,-140.154,-159.635,39.180,149.562,-54.636,-67.448,-54.113,101.418,20.136,-133.295,-91.955,54.535,91.592,0.559,52.921,25.082,-132.261,-79.997,-48.067,-149.734,-24.266,180.000,-84.613,26.216,180.000,83.637,-68.953,171.359,-167.811,-38.730,180.000,-96.632,-54.891,180.000
-0.061,-0.198,0.160,-2.389,4.903,-12.694,-3.881,0.588,-14.893,-3.597,1.571,-14.903,-66.516,-4.192,-138.039,173.174,-37.593,-140.608,-159.120,39.402,148.995,-49.438,-66.759,-50.436,102.295,17.795,-138.368,-79.338,51.637,81.603,2.298,61.622,19.846,-130.922,-80.712,-46.914,-150.234,-23.803,180.000,-84.157,26.093,180.000,82.580,-69.562,170.312,-167.913,-36.903,180.000,-96.606,-53.641,180.000
-0.058,-0.198,0.162,-2.368,4.918,-12.772,-3.854,0.568,-14.697,-3.583,1.533,-14.707,-62.436,-9.290,-135.796,169.853,-34.854,-142.319,-162.055,35.367,150.772,-56.870,-68.390,-57.450,101.772,19.052,-137.713,-98.294,52.241,96.574,-0.189,48.354,22.025,-130.384,-80.672,-46.457,-150.229,-23.927,180.000,-84.337,26.014,180.000,82.228,-69.720,169.957,-168.009,-37.431,180.000,-96.678,-54.205,180.000
-0.055,-0.196,0.164,-2.321,5.038,-12.885,-3.849,0.550,-14.360,-3.591,1.493,-14.369,-57.608,-14.912,-133.324,169.343,-33.033,-141.881,-163.841,33.290,152.171,-64.595,-70.086,-64.148,102.164,18.826,-137.420,-96.333,53.572,95.103,-0.838,47.429,21.640,-131.952,-80.813,-48.075,-150.186,-24.860,180.000,-85.429,25.959,180.000,81.600,-69.416,169.398,-168.409,-38.365,180.000,-96.942,-54.974,180.000
-0.051,-0.195,0.166,-2.265,5.135,-13.224,-3.826,0.520,-14.098,-3.583,1.441,-14.105,-53.889,-18.228,-131.302,171.615,-32.753,-139.357,-165.768,31.213,153.921,-78.733,-72.178,-78.723,102.603,18.342,-138.291,-87.352,53.844,87.862,-1.533,51.333,20.624,-134.082,-81.132,-50.194,-150.067,-25.956,180.000,-86.448,25.871,180.000,80.755,-69.176,168.678,-168.760,-38.938,180.000,-97.058,-55.526,180.000
-0.050,-0.194,0.168,-2.211,5.131,-13.362,-3.756,0.490,-13.935,-3.527,1.385,-13.941,-49.852,-22.000,-128.699,172.202,-31.065,-138.523,-167.031,29.560,154.976,-84.787,-72.498,-84.519,102.083,18.933,-138.885,-80.494,54.081,82.277,-5.396,55.715,22.220,-135.656,-81.403,-51.728,-149.954,-26.746,180.000,-87.108,25.863,180.000,80.791,-69.622,168.790,-168.621,-38.708,180.000,-97.103,-56.053,180.000
-0.050,-0.195,0.166,-2.372,4.578,-13.353,-3.630,0.508,-14.062,-3.396,1.379,-14.070,-49.597,-20.614,-127.303,169.210,-25.384,-140.423,-170.054,22.703,155.565,-87.345,-71.894,-88.423,100.180,15.569,-145.518,-107.783,49.432,103.693,-7.457,41.674,13.666,-134.732,-81.760,-50.929,-150.311,-26.337,180.000,-87.157,26.607,180.000,84.546,-71.414,172.370,-167.097,-36.560,180.000,-96.901,-53.592,180.000
-0.050,-0.197,0.161,-2.761,4.420,-13.443,-3.434,0.558,-14.274,-3.189,1.392,-14.286,-43.205,-22.452,-122.435,160.921,-12.794,-145.086,-171.424,16.915,152.601,-62.062,-69.992,-63.642,95.676,12.277,-154.168,-127.498,39.476,116.003,-9.450,32.307,-0.849,-132.174,-81.867,-48.811,-150.991,-25.803,180.000,-88.099,26.955,180.000,84.730,-71.549,172.219,-167.547,-35.227,180.000,-97.007,-51.036,180.000
-0.049,-0.197,0.159,-2.915,4.117,-13.424,-3.368,0.494,-13.532,-3.158,1.273,-13.541,-27.699,-18.308,-112.404,156.205,-2.514,-144.225,-178.569,2.480,149.995,-98.941,-70.863,-101.472,95.485,14.596,-152.708,-101.349,45.763,98.183,-25.768,47.722,9.733,-134.859,-82.643,-51.602,-150.904,-27.308,180.000,-88.757,27.112,180.000,83.653,-71.701,170.986,-167.351,-34.888,180.000,-96.389,-51.321,180.000
-0.048,-0.198,0.155,-3.271,4.210,-13.496,-3.029,0.490,-13.465,-2.830,1.185,-13.475,-20.831,-15.526,-105.448,157.552,1.870,-143.160,-177.510,3.935,147.636,-85.473,-70.242,-87.845,95.488,9.706,-156.379,-143.012,34.679,127.067,-21.071,21.836,-15.354,-137.414,-82.985,-54.497,-150.702,-29.541,180.000,-91.136,26.574,180.000,84.049,-71.568,171.088,-167.759,-33.730,180.000,-95.574,-48.672,180.000
-0.048,-0.197,0.154,-3.252,4.529,-13.466,-2.300,0.247,-12.885,-2.187,0.754,-12.886,-19.502,-11.518,-102.823,157.599,5.125,-139.920,-176.817,4.989,147.398,-83.727,-70.845,-83.512,94.611,9.731,-155.347,-150.108,31.585,132.338,-23.707,17.029,-18.406,-148.210,-83.421,-65.236,-149.679,-32.246,180.000,-93.654,26.118,180.000,85.297,-70.734,172.299,-167.806,-33.502,180.000,-94.634,-46.805,180.000
-0.052,-0.200,0.141,-3.418,3.910,-12.760,-2.019,0.087,-11.695,-1.959,0.495,-11.691,-20.152,-8.084,-104.825,156.869,9.292,-133.152,172.564,-10.368,144.051,-143.812,-61.832,-142.090,92.349,10.495,-154.920,-152.125,30.524,133.839,-33.188,13.176,-16.267,-157.963,-84.564,-74.784,-147.987,-35.221,180.000,-98.206,26.503,180.000,83.829,-69.744,170.468,-167.840,-34.495,180.000,-94.073,-45.818,180.000
-0.059,-0.199,0.123,-3.435,4.298,-11.848,-1.869,0.036,-11.262,-1.826,0.400,-11.258,-19.060,-9.737,-99.543,151.472,15.286,-129.134,145.792,-29.320,125.767,-153.643,-36.712,-156.475,92.415,5.307,-156.424,-174.933,8.142,147.952,-43.467,3.529,-45.007,-156.953,-85.361,-73.476,-148.709,-33.143,180.000,-103.973,28.241,180.000,84.054,-66.427,170.365,-168.547,-36.787,180.000,-92.907,-40.728,180.000
-0.069,-0.200,0.101,-3.556,4.717,-9.361,-1.751,-0.007,-10.254,-1.724,0.304,-10.249,-19.544,-10.074,-100.797,149.114,15.328,-125.370,91.281,-42.797,90.870,-159.745,24.986,-171.595,89.735,6.553,-160.225,-163.950,21.625,142.023,-62.563,3.187,-24.747,-138.229,-84.209,-54.684,-148.839,-31.698,180.000,-105.814,28.679,180.000,85.351,-63.956,170.743,-168.607,-40.947,180.000,-93.302,-38.964,180.000
-0.075,-0.200,0.088,-3.586,5.133,-8.502,-1.373,-0.122,-9.959,-1.374,0.118,-9.953,-21.830,-9.761,-101.221,150.602,16.020,-124.289,108.581,-42.935,102.898,-161.847,12.059,-168.776,91.348,-1.606,-161.984,-165.455,26.458,149.787,-59.099,12.790,-35.103,-136.607,-83.216,-53.136,-149.141,-29.861,180.000,-106.226,28.817,180.000,87.853,-59.397,172.386,-168.451,-46.032,180.000,-94.110,-38.656,180.000
-0.086,-0.201,0.064,-3.772,5.148,-6.590,-1.253,-0.128,-9.985,-1.256,0.091,-9.980,-23.219,-9.223,-102.293,147.302,18.000,-122.116,113.722,-39.880,105.736,-160.373,0.462,-166.521,90.698,-4.249,-164.074,-169.830,23.730,155.974,-56.627,23.677,-45.601,-130.607,-81.871,-47.297,-149.346,-28.546,180.000,-106.808,29.504,180.000,91.188,-53.342,173.931,-166.810,-53.408,180.000,-94.874,-38.397,180.000
-0.091,-0.200,0.054,-3.833,5.795,-5.947,-1.110,-0.152,-9.358,-1.120,0.030,-9.353,-23.979,-9.366,-103.592,150.924,18.628,-119.815,135.879,-34.290,120.154,-158.419,-19.448,-160.222,89.084,-1.765,-165.194,-171.029,21.679,156.861,-52.944,29.704,-46.331,-131.111,-80.868,-47.947,-149.481,-27.750,180.000,-107.447,29.742,180.000,93.403,-48.879,175.069,-165.894,-57.549,180.000,-94.874,-35.699,180.000
-0.092,-0.198,0.053,-3.856,6.000,-5.829,-1.083,-0.174,-9.224,-1.097,0.002,-9.219,-25.113,-9.418,-103.804,152.630,18.876,-119.988,149.471,-27.705,128.251,-154.715,-32.960,-155.278,90.844,-6.738,-166.285,-169.714,28.399,159.115,-49.333,35.291,-51.002,-127.088,-79.965,-44.031,-149.516,-24.900,180.000,-107.429,29.251,180.000,94.146,-46.330,175.134,-165.648,-60.219,180.000,-95.190,-34.613,180.000
-0.094,-0.198,0.052,-3.893,6.071,-5.422,-0.994,-0.202,-9.264,-1.013,-0.039,-9.259,-25.667,-9.623,-103.970,151.933,18.150,-120.326,154.938,-24.714,131.798,-152.058,-38.787,-153.076,92.001,-9.103,-166.882,-168.287,30.491,157.775,-47.843,33.888,-53.565,-121.289,-78.931,-38.327,-150.018,-22.588,180.000,-108.227,29.181,180.000,94.067,-46.359,174.716,-165.704,-60.268,180.000,-95.010,-33.886,180.000
-0.096,-0.197,0.048,-3.994,5.808,-4.655,-0.993,-0.185,-9.143,-1.010,-0.025,-9.138,-25.858,-8.992,-104.330,154.774,15.784,-121.925,157.442,-23.874,134.255,-148.401,-38.547,-151.359,92.943,-13.804,-167.999,-168.445,31.389,158.569,-44.575,32.934,-57.632,-115.380,-78.112,-32.522,-150.393,-20.822,180.000,-109.092,29.070,180.000,93.890,-46.702,173.835,-165.334,-59.854,180.000,-94.443,-32.269,180.000
-0.098,-0.196,0.049,-4.013,5.872,-4.494,-0.898,-0.203,-9.159,-0.919,-0.057,-9.155,-26.111,-8.926,-104.478,154.581,15.364,-122.438,161.114,-20.972,136.294,-145.242,-45.694,-146.537,92.797,-16.142,-168.954,-167.591,32.901,157.949,-38.719,32.944,-60.557,-114.512,-77.740,-31.749,-150.244,-19.908,180.000,-109.579,28.772,180.000,94.277,-45.112,173.512,-164.755,-61.480,180.000,-94.110,-31.598,180.000
-0.099,-0.194,0.050,-4.025,5.856,-4.463,-0.802,-0.209,-9.156,-0.825,-0.079,-9.152,-26.484,-8.873,-104.636,154.826,14.712,-123.134,161.812,-20.475,136.794,-144.472,-44.362,-146.739,91.993,-16.727,-170.179,-167.851,31.893,157.832,-39.242,32.137,-61.976,-114.870,-77.834,-32.137,-149.961,-20.355,180.000,-110.282,28.724,180.000,94.121,-45.259,173.165,-164.535,-61.801,180.000,-94.018,-31.719,180.000
-0.102,-0.191,0.051,-4.061,6.300,-4.342,-0.435,-0.247,-9.081,-0.469,-0.176,-9.079,-27.517,-8.966,-105.321,154.976,14.524,-122.790,164.225,-18.154,137.802,-143.525,-49.143,-142.133,91.459,-19.436,-170.641,-166.542,35.826,157.764,-35.859,33.908,-60.851,-118.028,-77.570,-35.395,-149.569,-19.662,180.000,-110.903,28.893,180.000,94.765,-45.456,173.978,-164.516,-61.386,180.000,-94.806,-31.954,180.000
-0.102,-0.190,0.054,-4.030,6.689,-4.289,-0.203,-0.274,-9.210,-0.244,-0.237,-9.209,-28.137,-9.401,-105.480,157.107,13.218,-123.176,164.592,-18.616,139.195,-144.426,-45.696,-145.234,90.738,-17.050,-170.638,-167.490,33.284,157.986,-38.141,32.099,-59.729,-120.577,-77.599,-37.928,-148.960,-19.865,180.000,-110.346,28.599,180.000,95.184,-45.741,174.609,-164.547,-61.127,180.000,-95.073,-32.250,180.000
-0.103,-0.188,0.057,-4.010,7.405,-4.200,0.225,-0.342,-9.323,0.167,-0.374,-9.325,-28.474,-10.134,-105.791,157.272,13.438,-123.019,165.624,-17.421,139.432,-144.415,-47.373,-143.714,89.507,-15.485,-170.739,-166.941,33.186,157.034,-37.891,32.990,-57.059,-123.740,-77.282,-41.158,-148.543,-19.042,180.000,-110.188,28.455,180.000,96.041,-45.639,175.686,-164.539,-60.588,180.000,-95.304,-31.700,180.000
-0.102,-0.187,0.058,-4.001,7.579,-4.182,0.423,-0.366,-9.317,0.358,-0.430,-9.319,-28.618,-10.320,-105.789,158.667,12.420,-123.291,167.756,-15.571,141.046,-143.625,-47.568,-144.161,88.803,-13.293,-170.788,-167.340,30.423,156.078,-38.842,30.345,-56.382,-125.071,-77.327,-42.492,-148.190,-19.019,180.000,-109.632,28.208,180.000,96.193,-45.789,175.886,-164.503,-60.309,180.000,-95.063,-31.326,180.000
-0.101,-0.185,0.061,-3.959,8.061,-4.168,0.734,-0.403,-9.303,0.660,-0.517,-9.308,-29.229,-10.238,-106.468,159.621,11.904,-123.593,169.816,-13.390,142.198,-143.067,-48.670,-143.774,88.263,-13.153,-170.443,-167.761,29.079,155.949,-38.261,27.857,-57.016,-127.144,-77.162,-44.560,-147.829,-19.006,180.000,-109.124,27.978,180.000,96.494,-46.538,176.536,-164.624,-59.457,180.000,-94.940,-31.032,180.000
-0.100,-0.183,0.065,-3.893,8.721,-4.131,1.029,-0.427,-9.214,0.947,-0.587,-9.221,-29.661,-10.359,-107.213,160.669,11.618,-123.589,172.263,-10.652,143.683,-141.757,-50.670,-142.304,87.963,-14.392,-169.692,-169.146,27.243,157.274,-36.143,24.494,-60.081,-129.352,-76.742,-46.764,-147.683,-18.942,180.000,-109.060,27.851,180.000,96.915,-47.773,177.481,-164.809,-58.078,180.000,-94.883,-30.740,180.000
-0.099,-0.182,0.067,-3.863,8.972,-4.120,1.170,-0.434,-9.263,1.085,-0.618,-9.270,-29.744,-10.398,-107.458,160.641,11.905,-123.784,174.166,-8.184,144.331,-138.363,-53.786,-138.971,87.999,-15.217,-169.195,-169.108,27.743,157.542,-34.401,24.357,-61.789,-130.032,-76.543,-47.437,-147.700,-18.854,180.000,-108.996,27.792,180.000,97.039,-48.574,177.840,-164.867,-57.168,180.000,-94.745,-30.360,180.000
-0.099,-0.180,0.067,-3.847,8.927,-4.093,1.200,-0.417,-9.326,1.116,-0.606,-9.333,-29.540,-10.304,-107.340,160.065,12.262,-124.206,173.938,-8.526,144.386,-136.814,-53.966,-137.651,88.266,-15.993,-169.010,-168.323,29.485,157.222,-33.767,25.703,-61.966,-129.699,-76.515,-47.061,-147.744,-18.775,180.000,-109.092,27.831,180.000,96.905,-48.940,177.747,-164.814,-56.890,180.000,-94.688,-30.210,180.000
-0.099,-0.179,0.068,-3.826,8.845,-4.084,1.160,-0.393,-9.284,1.081,-0.576,-9.290,-29.596,-10.060,-107.609,158.232,12.863,-124.228,172.644,-10.203,143.918,-136.422,-53.618,-137.510,88.318,-16.029,-169.050,-168.174,29.433,156.921,-33.481,26.109,-62.570,-129.667,-76.574,-46.984,-147.751,-18.871,180.000,-109.083,27.869,180.000,96.774,-49.131,177.629,-164.789,-56.800,180.000,-94.599,-30.241,180.000
-0.099,-0.178,0.068,-3.817,8.583,-4.072,1.036,-0.366,-9.153,0.964,-0.527,-9.158,-29.435,-9.879,-107.501,155.304,13.603,-123.864,170.570,-12.758,143.053,-138.388,-53.569,-138.937,88.525,-16.265,-169.070,-167.884,29.896,156.699,-33.392,25.747,-62.847,-128.823,-76.707,-46.095,-147.832,-18.809,180.000,-109.025,27.898,180.000,96.429,-49.270,177.218,-164.815,-56.850,180.000,-94.391,-30.349,180.000
-0.099,-0.177,0.068,-3.800,8.152,-4.036,0.793,-0.328,-9.139,0.731,-0.450,-9.143,-29.280,-9.649,-107.492,150.769,14.351,-123.443,166.975,-16.869,141.439,-139.131,-52.680,-140.367,88.940,-15.994,-168.987,-167.595,30.842,156.779,-34.068,27.040,-63.579,-127.205,-76.874,-44.399,-147.965,-18.628,180.000,-108.745,27.923,180.000,95.893,-50.080,176.670,-164.735,-56.192,180.000,-94.088,-30.408,180.000
-0.099,-0.177,0.067,-3.829,7.656,-4.030,0.631,-0.298,-9.141,0.575,-0.395,-9.144,-29.254,-9.300,-107.416,147.979,14.516,-123.561,164.678,-19.004,139.923,-139.410,-52.694,-140.952,88.969,-14.688,-169.110,-167.738,30.754,156.972,-34.746,27.859,-63.523,-125.431,-77.120,-42.597,-148.144,-18.633,180.000,-108.765,28.000,180.000,95.318,-50.385,175.941,-164.715,-56.107,180.000,-94.010,-30.644,180.000
-0.099,-0.177,0.067,-3.818,7.398,-4.033,0.514,-0.286,-9.269,0.462,-0.365,-9.272,-29.450,-9.097,-107.302,148.168,13.188,-124.702,163.155,-20.413,139.038,-142.022,-49.681,-143.790,88.410,-12.415,-169.340,-169.444,27.115,157.762,-36.794,25.009,-62.376,-124.528,-77.204,-41.672,-148.342,-18.422,180.000,-108.364,28.050,180.000,95.062,-50.568,175.646,-164.705,-56.139,180.000,-93.997,-30.960,180.000
-0.099,-0.176,0.068,-3.817,7.078,-4.138,0.156,-0.235,-9.642,0.115,-0.257,-9.642,-29.803,-9.200,-107.351,150.397,11.373,-126.551,161.981,-21.485,138.392,-145.072,-45.883,-146.546,88.348,-10.770,-169.788,-169.217,26.563,156.931,-38.896,23.434,-58.116,-122.920,-77.203,-40.104,-148.919,-18.589,180.000,-108.185,28.281,180.000,94.709,-50.345,175.213,-164.893,-56.829,180.000,-93.990,-31.674,180.000
-0.100,-0.177,0.066,-3.836,6.584,-4.231,-0.268,-0.162,-9.903,-0.291,-0.113,-9.902,-29.858,-8.864,-107.391,151.189,9.528,-128.661,156.621,-24.975,134.325,-149.164,-39.307,-150.523,88.111,-7.671,-169.721,-169.361,25.387,156.340,-42.362,22.723,-51.943,-120.265,-77.291,-37.492,-149.586,-18.838,180.000,-107.779,28.535,180.000,94.379,-48.646,174.657,-165.455,-59.388,180.000,-94.199,-33.183,180.000
-0.100,-0.178,0.064,-3.859,5.396,-4.220,-1.028,-0.019,-9.531,-1.017,0.152,-9.529,-28.937,-7.889,-107.921,151.517,5.784,-129.386,164.793,-19.189,140.409,-148.520,-47.063,-146.696,88.983,-6.854,-169.428,-172.112,17.796,155.615,-39.920,7.849,-53.379,-115.068,-77.343,-32.225,-150.138,-18.689,180.000,-107.542,28.880,180.000,93.434,-47.651,173.358,-165.874,-60.890,180.000,-94.474,-34.057,180.000
-0.100,-0.179,0.069,-3.791,4.703,-4.153,-1.677,0.073,-9.173,-1.644,0.340,-9.171,-27.646,-7.006,-108.751,153.084,1.251,-130.104,-172.773,11.663,147.901,-85.265,-71.773,-78.301,89.414,-0.801,-167.430,-169.017,17.054,146.506,-32.937,-1.129,-39.924,-114.355,-76.987,-31.460,-150.061,-17.844,180.000,-105.792,28.680,180.000,93.732,-45.166,173.511,-166.806,-63.501,180.000,-94.397,-34.516,180.000
-0.101,-0.180,0.095,-3.425,3.512,-2.889,-2.474,0.125,-8.028,-2.432,0.470,-8.026,-26.593,-4.866,-111.571,150.967,-0.481,-131.039,-169.409,15.807,145.534,-69.528,-70.177,-58.403,92.437,-0.501,-159.801,-165.040,19.825,141.766,-31.709,-6.420,-24.430,-108.322,-75.116,-24.720,-150.823,-16.504,180.000,-105.070,29.142,180.000,94.221,-46.661,174.357,-166.597,-63.731,180.000,-94.911,-35.783,180.000
-0.108,-0.177,0.140,-3.037,2.932,0.866,-3.412,0.222,-8.053,-3.347,0.700,-8.052,-26.041,-2.201,-114.579,148.124,-2.081,-137.177,-175.769,5.049,139.952,-99.142,-66.758,-86.868,97.224,-2.877,-149.362,-164.153,21.278,141.968,-32.005,-13.453,-15.047,-106.272,-71.732,-22.137,-150.645,-16.590,180.000,-103.847,29.802,180.000,95.552,-56.231,176.811,-164.634,-57.417,180.000,-92.801,-34.446,180.000
-0.129,-0.162,0.156,-1.434,3.586,3.166,-4.285,0.126,-8.287,-4.222,0.743,-8.273,-23.239,-1.715,-117.103,146.271,-1.824,-133.448,173.145,-10.358,146.234,-128.014,-59.194,-115.677,100.931,-0.410,-134.604,-107.920,56.650,105.116,-26.083,27.891,21.341,-111.696,-71.808,-25.698,-149.903,-19.554,180.000,-110.951,32.073,180.000,96.678,-60.542,179.832,-162.285,-57.062,180.000,-92.056,-38.193,180.000
-0.141,-0.152,0.175,-0.370,2.738,4.873,-5.074,0.077,-7.517,-5.021,0.740,-7.494,-22.052,0.676,-119.356,137.221,-3.530,-137.432,163.060,-21.802,140.645,-139.386,-52.798,-130.808,98.893,-1.096,-136.088,-95.043,53.505,94.058,-22.367,31.824,23.356,-110.764,-71.384,-23.413,-149.313,-19.497,180.000,-109.998,32.656,180.000,97.746,-65.907,-178.067,-159.257,-53.978,180.000,-90.150,-38.337,180.000
-0.145,-0.152,0.194,-0.084,2.522,6.705,-5.249,0.113,-7.771,-5.186,0.823,-7.750,-23.981,3.274,-120.030,131.179,-6.270,-145.858,147.411,-31.187,129.010,-143.157,-43.343,-140.092,91.447,2.268,-139.456,-118.761,38.670,108.929,-15.729,18.891,25.676,-109.930,-69.929,-22.028,-148.991,-21.559,180.000,-106.823,32.908,180.000,97.025,-68.308,-178.721,-158.750,-53.536,180.000,-87.504,-36.239,180.000
-0.150,-0.154,0.199,-0.064,2.204,8.452,-5.460,0.172,-8.055,-5.382,0.938,-8.036,-24.809,5.475,-120.410,128.262,-9.283,-152.322,138.692,-32.172,121.212,-141.723,-38.194,-142.676,88.890,2.617,-142.463,-126.028,28.045,108.878,-12.681,9.431,29.375,-108.795,-68.597,-20.677,-148.673,-23.361,180.000,-101.782,32.426,180.000,95.967,-69.677,179.858,-158.539,-54.403,180.000,-83.953,-34.188,180.000
-0.155,-0.156,0.196,0.159,1.811,9.113,-5.713,0.194,-8.230,-5.627,1.012,-8.209,-24.305,5.981,-119.845,130.889,-14.740,-151.477,150.518,-30.780,132.150,-139.031,-48.104,-135.188,85.078,4.151,-139.951,-122.668,28.002,106.754,-4.394,21.710,39.736,-108.122,-68.193,-19.646,-148.343,-22.578,180.000,-99.244,32.029,180.000,95.402,-70.400,179.302,-157.677,-53.720,180.000,-82.656,-32.836,180.000
-0.157,-0.158,0.195,0.257,1.418,9.774,-5.973,0.228,-7.938,-5.884,1.054,-7.920,-24.229,6.954,-119.586,130.564,-18.934,-154.188,150.900,-31.877,133.495,-139.178,-49.310,-134.618,82.811,3.905,-137.824,-124.626,24.869,106.193,2.219,24.218,46.699,-107.338,-67.911,-18.701,-147.992,-22.509,180.000,-98.610,31.761,180.000,93.501,-70.146,177.095,-157.379,-53.497,180.000,-81.402,-29.803,180.000
-0.161,-0.164,0.188,0.568,-0.394,10.753,-6.468,0.212,-6.503,-6.402,0.947,-6.486,-24.405,10.730,-119.913,128.460,-27.764,-161.228,128.728,-45.323,119.694,-152.502,-27.331,-150.974,82.013,0.176,-140.005,-125.404,21.019,104.302,16.023,22.872,51.850,-103.251,-67.850,-14.157,-146.899,-22.033,180.000,-96.021,31.134,180.000,92.101,-72.564,175.759,-154.466,-52.115,180.000,-80.963,-28.432,180.000
-0.163,-0.173,0.181,1.086,-3.009,11.340,-6.875,0.182,-5.738,-6.823,0.872,-5.719,-23.606,12.860,-118.424,124.150,-32.909,-168.487,0.302,-0.427,35.292,-102.643,64.159,120.190,83.672,-1.617,-141.245,-127.687,19.715,104.607,23.131,21.427,56.486,-97.831,-67.919,-8.113,-146.110,-22.616,180.000,-94.854,30.760,180.000,87.706,-74.629,171.640,-151.833,-51.214,180.000,-79.103,-26.451,180.000
-0.163,-0.175,0.178,1.206,-3.655,11.471,-7.213,0.221,-6.068,-7.149,0.987,-6.048,-24.745,13.514,-116.899,120.298,-37.784,-177.296,1.850,-2.795,33.518,-96.959,62.972,115.421,82.221,0.109,-143.045,-129.767,17.235,103.852,30.900,20.776,60.923,-97.006,-68.124,-7.122,-145.343,-24.942,180.000,-94.824,30.589,180.000,86.456,-75.026,170.440,-151.153,-50.985,180.000,-79.352,-26.295,180.000
-0.165,-0.175,0.176,1.257,-3.571,12.042,-7.329,0.248,-6.075,-7.261,1.029,-6.058,-24.522,13.189,-116.306,120.752,-38.299,-176.206,-0.977,1.619,31.121,-83.102,65.211,100.896,80.725,0.482,-143.095,-129.409,16.887,103.424,34.435,24.580,59.917,-97.523,-67.588,-7.520,-145.127,-25.370,180.000,-94.130,30.347,180.000,88.936,-75.856,173.335,-150.402,-50.142,180.000,-78.760,-25.024,180.000
-0.167,-0.176,0.175,1.283,-3.373,12.619,-7.455,0.282,-6.240,-7.380,1.099,-6.225,-24.608,12.166,-115.138,119.012,-39.664,-178.700,-5.096,9.362,28.734,-58.273,62.160,74.785,80.191,0.659,-142.579,-128.486,16.735,102.894,42.272,26.894,58.095,-98.251,-66.957,-8.194,-145.027,-25.542,180.000,-94.222,30.476,180.000,92.966,-76.957,177.872,-149.909,-48.934,180.000,-78.184,-24.139,180.000
-0.171,-0.176,0.169,1.421,-3.249,14.255,-7.506,0.281,-6.320,-7.429,1.114,-6.303,-24.032,11.848,-114.437,117.248,-39.239,179.492,-8.401,15.783,28.501,-47.784,58.311,64.361,79.565,0.079,-140.682,-125.036,18.955,102.830,47.240,30.332,54.885,-98.033,-65.234,-7.731,-145.173,-24.639,180.000,-95.065,30.697,180.000,98.271,-78.849,-176.258,-148.949,-47.359,180.000,-78.312,-22.788,180.000
